Date,Component,Type,Event,Event ID
2025-02-11 04:14:56,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-18-235-237-103.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,1120
2025-02-11 04:14:56,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1121
2025-02-11 04:14:56,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with VXVault.net,1122
2025-02-11 04:14:56,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1123
2025-02-11 04:14:56,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1124
2025-02-11 04:14:56,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 105.237.235.18.dnsbl-1.uceprotect.net,1125
2025-02-11 04:14:56,sflib,ERROR,Failed to connect to http://ec2-18-235-237-97.compute-1.amazonaws.com/,1126
2025-02-11 04:14:56,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1127
2025-02-11 04:14:56,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with VXVault.net,1128
2025-02-11 04:14:56,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1129
2025-02-11 04:14:56,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1130
2025-02-11 04:14:56,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,1131
2025-02-11 04:14:56,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,1132
2025-02-11 04:14:56,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.106 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,1133
2025-02-11 04:14:56,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1134
2025-02-11 04:14:56,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,1135
2025-02-11 04:14:56,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1136
2025-02-11 04:14:56,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with blocklist.de,1137
2025-02-11 04:14:56,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1138
2025-02-11 04:14:56,sfp_greensnow,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with greensnow.co,1139
2025-02-11 04:14:56,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1140
2025-02-11 04:14:56,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.107 with cinsscore.com,1141
2025-02-11 04:14:56,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1142
2025-02-11 04:14:56,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 106.237.235.18.dnsbl.dronebl.org,1143
2025-02-11 04:15:05,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1144
2025-02-11 04:15:05,sfp_cinsscore,DEBUG,Checking maliciousness of 18.235.237.111 with cinsscore.com,1145
2025-02-11 04:15:05,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1146
2025-02-11 04:15:05,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.107 with CleanTalk Spam List,1147
2025-02-11 04:15:05,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1148
2025-02-11 04:15:05,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.106 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1149
2025-02-11 04:15:06,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1150
2025-02-11 04:15:06,sfp_cleantalk,DEBUG,Checking maliciousness of 18.235.237.111 with CleanTalk Spam List,1151
2025-02-11 04:15:06,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1152
2025-02-11 04:15:06,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.107%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1153
2025-02-11 04:15:07,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.107%29&_size=1 (2 bytes in 0.9149930477142334s),1154
2025-02-11 04:15:07,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1155
2025-02-11 04:15:07,sfp_sorbs,DEBUG,Checking SORBS blacklist: 105.237.235.18.dnsbl.sorbs.net,1156
2025-02-11 04:15:10,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.106 (620 bytes in 5.701361656188965s),1157
2025-02-11 04:15:10,sfp_maltiverse,DEBUG,No blacklist information found for IP,1158
2025-02-11 04:15:10,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1159
2025-02-11 04:15:10,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.111%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1160
2025-02-11 04:15:11,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 105.237.235.18.dnsbl-2.uceprotect.net,1161
2025-02-11 04:15:11,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C18.235.237.111%29&_size=1 (2 bytes in 0.3864133358001709s),1162
2025-02-11 04:15:11,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1163
2025-02-11 04:15:11,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 107.237.235.18.bl.spamcop.net,1164
2025-02-11 04:15:11,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1165
2025-02-11 04:15:11,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 107.237.235.18.zen.spamhaus.org,1166
2025-02-11 04:15:11,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1167
2025-02-11 04:15:11,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,1168
2025-02-11 04:15:11,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,1169
2025-02-11 04:15:11,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.107 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,1170
2025-02-11 04:15:11,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1171
2025-02-11 04:15:11,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,1172
2025-02-11 04:15:11,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1173
2025-02-11 04:15:11,sfp_blocklistde,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with blocklist.de,1174
2025-02-11 04:15:11,sfp_greensnow,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1175
2025-02-11 04:15:11,sfp_greensnow,DEBUG,Checking maliciousness of 18.232.0.0/14 (NETBLOCK_MEMBER) with greensnow.co,1176
2025-02-11 04:15:11,sfp_greensnow,DEBUG,Error encountered parsing: failed to detect a valid IP address from '',1177
2025-02-11 04:15:11,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1178
2025-02-11 04:15:11,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1179
2025-02-11 04:15:11,sfp_surbl,DEBUG,Checking SURBL blacklist: 107.237.235.18.multi.surbl.org,1180
2025-02-11 04:15:11,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1181
2025-02-11 04:15:11,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.107 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1182
2025-02-11 04:15:13,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.107,1183
2025-02-11 04:15:13,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.107,1184
2025-02-11 04:15:13,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1185
2025-02-11 04:15:13,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",1186
2025-02-11 04:15:14,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 1.1252684593200684s),1187
2025-02-11 04:15:15,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.106,1188
2025-02-11 04:15:15,sfp_subdomain_takeover,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1189
2025-02-11 04:15:15,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-98.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1190
2025-02-11 04:15:21,sfp_cinsscore,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1191
2025-02-11 04:15:21,sfp_cinsscore,DEBUG,Checking maliciousness of 18.232.0.0/14 with cinsscore.com,1192
2025-02-11 04:15:21,sfp_cinsscore,DEBUG,Error encountered parsing: failed to detect a valid IP address from '',1193
2025-02-11 04:15:21,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1194
2025-02-11 04:15:21,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 107.237.235.18.dnsbl.dronebl.org,1195
2025-02-11 04:15:21,sfp_cleantalk,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1196
2025-02-11 04:15:21,sfp_cleantalk,DEBUG,Checking maliciousness of 18.232.0.0/14 with CleanTalk Spam List,1197
2025-02-11 04:15:21,sfp_cleantalk,DEBUG,18.232.11.247 found within netblock/subnet 18.232.0.0/14 in CleanTalk Spam List.,1198
2025-02-11 04:15:21,sfp_cleantalk,DEBUG,18.232.0.0/14 found in Cleantalk Spam List,1199
2025-02-11 04:15:21,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1200
2025-02-11 04:15:21,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.107 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1201
2025-02-11 04:15:22,sfp__stor_db,DEBUG,Storing an event: BLACKLISTED_SUBNET,1202
2025-02-11 04:15:22,sfp__stor_db,DEBUG,Storing an event: MALICIOUS_SUBNET,1203
2025-02-11 04:15:27,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1204
2025-02-11 04:15:27,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 111.237.235.18.bl.spamcop.net,1205
2025-02-11 04:15:32,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.107 (620 bytes in 10.214266538619995s),1206
2025-02-11 04:15:32,sfp_maltiverse,DEBUG,No blacklist information found for IP,1207
2025-02-11 04:15:32,sfp_phishstats,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1208
2025-02-11 04:15:32,sfp_phishstats,DEBUG,Network size bigger than permitted: 14 > 24,1209
2025-02-11 04:15:32,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1210
2025-02-11 04:15:32,sfp_sorbs,DEBUG,Checking SORBS blacklist: 106.237.235.18.dnsbl.sorbs.net,1211
2025-02-11 04:15:32,sfp_spamhaus,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1212
2025-02-11 04:15:32,sfp_spamhaus,DEBUG,Checking Spamhaus Zen blacklist: 111.237.235.18.zen.spamhaus.org,1213
2025-02-11 04:15:32,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1214
2025-02-11 04:15:32,sfp_surbl,DEBUG,Checking SURBL blacklist: 111.237.235.18.multi.surbl.org,1215
2025-02-11 04:15:32,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1216
2025-02-11 04:15:32,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.111 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1217
2025-02-11 04:15:32,sfp_spamhaus,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1218
2025-02-11 04:15:32,sfp_spamhaus,DEBUG,Network size bigger than permitted: 14 > 24,1219
2025-02-11 04:15:32,sfp_surbl,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1220
2025-02-11 04:15:32,sfp_surbl,DEBUG,Checking SURBL blacklist: ec2-18-235-237-97.compute-1.amazonaws.com.multi.surbl.org,1221
2025-02-11 04:15:32,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=18.235.237.111,1222
2025-02-11 04:15:32,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 18.235.237.111,1223
2025-02-11 04:15:32,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1224
2025-02-11 04:15:32,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",1225
2025-02-11 04:15:32,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1226
2025-02-11 04:15:32,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-97.compute-1.amazonaws.com (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",1227
2025-02-11 04:15:33,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.3155512809753418s),1228
2025-02-11 04:15:33,sflib,ERROR,Failed to connect to https://www.threatcrowd.org/searchApi/v2/domain/report/?domain=ec2-18-235-237-97.compute-1.amazonaws.com,1229
2025-02-11 04:15:33,sfp_threatcrowd,STATUS,No ThreatCrowd info found for ec2-18-235-237-97.compute-1.amazonaws.com,1230
2025-02-11 04:15:33,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1231
2025-02-11 04:15:33,sfp_vxvault,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with VXVault.net,1232
2025-02-11 04:15:33,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1233
2025-02-11 04:15:33,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1234
2025-02-11 04:15:33,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 106.237.235.18.dnsbl-1.uceprotect.net,1235
2025-02-11 04:15:33,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 106.237.235.18.dnsbl-2.uceprotect.net,1236
2025-02-11 04:15:33,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1237
2025-02-11 04:15:33,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,1238
2025-02-11 04:15:33,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,1239
2025-02-11 04:15:33,sfp_abusech,DEBUG,Checking maliciousness of 18.235.237.111 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,1240
2025-02-11 04:15:33,sfp_alienvaultiprep,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1241
2025-02-11 04:15:33,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 18.232.0.0/14 (NETBLOCK_MEMBER) with AlienVault IP Reputation Database,1242
2025-02-11 04:15:33,sfp_blocklistde,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1243
2025-02-11 04:15:33,sfp_blocklistde,DEBUG,Checking maliciousness of 18.232.0.0/14 (NETBLOCK_MEMBER) with blocklist.de,1244
2025-02-11 04:15:33,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1245
2025-02-11 04:15:33,sfp_dnsresolve,DEBUG,Found host: ec2-18-235-237-106.compute-1.amazonaws.com,1246
2025-02-11 04:15:33,sfp_dnsresolve,DEBUG,"Skipping domain, amazonaws.com, already processed.",1247
2025-02-11 04:15:33,sfp_dnsresolve,DEBUG,Found host: 18.235.237.106,1248
2025-02-11 04:15:33,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1249
2025-02-11 04:15:33,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 111.237.235.18.dnsbl.dronebl.org,1250
2025-02-11 04:15:33,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_INTERNET_NAME,1251
2025-02-11 04:15:34,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.107,1252
2025-02-11 04:15:34,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1253
2025-02-11 04:15:34,sfp_openphish,DEBUG,Checking maliciousness of ec2-18-235-237-106.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,1254
2025-02-11 04:15:34,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1255
2025-02-11 04:15:34,sfp_opendns,DEBUG,ec2-18-235-237-106.compute-1.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7fa2aa1ba8d0>,1256
2025-02-11 04:15:34,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1257
2025-02-11 04:15:34,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1258
2025-02-11 04:15:35,sflib,ERROR,Failed to connect to https://ec2-18-235-237-98.compute-1.amazonaws.com/,1259
2025-02-11 04:15:35,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-98.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1260
2025-02-11 04:15:39,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-106.compute-1.amazonaws.com,1261
2025-02-11 04:15:43,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1262
2025-02-11 04:15:43,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/18.235.237.111 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1263
2025-02-11 04:15:44,sflib,STATUS,Fetched https://api.maltiverse.com/ip/18.235.237.111 (620 bytes in 0.553403377532959s),1264
2025-02-11 04:15:44,sfp_maltiverse,DEBUG,No blacklist information found for IP,1265
2025-02-11 04:15:44,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1266
2025-02-11 04:15:44,sfp_sorbs,DEBUG,Checking SORBS blacklist: 107.237.235.18.dnsbl.sorbs.net,1267
2025-02-11 04:15:44,sfp_cloudflaredns,DEBUG,Unable to resolve ec2-18-235-237-106.compute-1.amazonaws.com,1268
2025-02-11 04:15:44,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1269
2025-02-11 04:15:49,sfp_spamcop,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1270
2025-02-11 04:15:49,sfp_spamcop,DEBUG,Network size bigger than permitted: 14 > 24,1271
2025-02-11 04:15:49,sfp_surbl,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1272
2025-02-11 04:15:49,sfp_surbl,DEBUG,Network size bigger than permitted: 14 > 24,1273
2025-02-11 04:15:49,sfp_threatcrowd,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1274
2025-02-11 04:15:49,sfp_threatcrowd,DEBUG,Network size bigger than permitted: 14 > 24,1275
2025-02-11 04:15:49,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1276
2025-02-11 04:15:49,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",1277
2025-02-11 04:15:50,sflib,ERROR,Failed to connect to http://ec2-18-235-237-98.compute-1.amazonaws.com/,1278
2025-02-11 04:15:50,sflib,STATUS,"Fetching (GET): https://ec2-18-235-237-98.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1279
2025-02-11 04:15:50,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 1.0286684036254883s),1280
2025-02-11 04:15:51,sfp_threatfox,DEBUG,No results from ThreatFox for: 18.235.237.111,1281
2025-02-11 04:15:51,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1282
2025-02-11 04:15:51,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1283
2025-02-11 04:15:52,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7fa2b19cdc50>,1284
2025-02-11 04:15:52,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1285
2025-02-11 04:15:56,sfp_yandexdns,DEBUG,ec2-18-235-237-106.compute-1.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7fa2b19cc910>,1286
2025-02-11 04:15:56,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",1287
2025-02-11 04:15:56,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1288
2025-02-11 04:16:00,sflib,ERROR,Failed to connect to https://ec2-18-235-237-98.compute-1.amazonaws.com/,1289
2025-02-11 04:16:00,sflib,STATUS,"Fetching (GET): http://ec2-18-235-237-98.compute-1.amazonaws.com/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",1290
2025-02-11 04:16:04,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1291
2025-02-11 04:16:04,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-18-235-237-106.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,1292
2025-02-11 04:16:04,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1293
2025-02-11 04:16:04,sfp_vxvault,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1294
2025-02-11 04:16:04,sfp_vxvault,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with VXVault.net,1295
2025-02-11 04:16:04,sfp_zoneh,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1296
2025-02-11 04:16:04,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1297
2025-02-11 04:16:04,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 107.237.235.18.dnsbl-1.uceprotect.net,1298
2025-02-11 04:16:05,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 107.237.235.18.dnsbl-2.uceprotect.net,1299
2025-02-11 04:16:05,sfp_abusech,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1300
2025-02-11 04:16:05,sfp_abusech,DEBUG,Checking maliciousness of ec2-18-235-237-97.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with Abuse.ch URL Haus,1301
2025-02-11 04:16:05,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1302
2025-02-11 04:16:06,sfp_vxvault,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1303
2025-02-11 04:16:06,sfp_vxvault,DEBUG,Checking maliciousness of ec2-18-235-237-98.compute-1.amazonaws.com (AFFILIATE_INTERNET_NAME) with VXVault.net,1304
2025-02-11 04:16:06,sfp_zoneh,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",1305
2025-02-11 04:16:06,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",1306
2025-02-11 04:16:06,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 111.237.235.18.dnsbl-1.uceprotect.net,1307
2025-02-11 04:16:11,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 111.237.235.18.dnsbl-2.uceprotect.net,1308
2025-02-11 04:16:12,sfp_abusech,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1309
2025-02-11 04:16:12,sfp_abusech,DEBUG,Checking maliciousness of 18.232.0.0/14 (NETBLOCK_MEMBER) with Abuse.ch Feodo Tracker,1310
2025-02-11 04:16:12,sfp_abusech,DEBUG,Checking maliciousness of 18.232.0.0/14 (NETBLOCK_MEMBER) with Abuse.ch SSL Blacklist,1311
2025-02-11 04:16:12,sfp_dronebl,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1312
2025-02-11 04:16:12,sfp_dronebl,DEBUG,Network size bigger than permitted: 14 > 24,1313
2025-02-11 04:16:12,sfp_maltiverse,DEBUG,"Received event, NETBLOCK_MEMBER, from sfp_ripe",1314
